Timestamp,Milliseconds,X,Y,Z
2022-12-18 16:16:24,202501,2.044,3.39,47.843
2022-12-18 16:16:25,203002,-6.598,2.777,3.38
2022-12-18 16:16:25,203501,-3.318,-2.465,11.195
2022-12-18 16:16:26,204001,1.17,-1.668,46.152
2022-12-18 16:16:26,204501,2.363,2.473,11.475
2022-12-18 16:16:27,205001,-2.817,2.066,1.651
2022-12-18 16:16:27,205501,0.778,-2.039,11.762
2022-12-18 16:16:28,206001,-0.461,1.029,8.609
2022-12-18 16:16:28,206501,2.236,3.306,-0.239
2022-12-18 16:16:29,207002,-3.011,-4.084,12.339
2022-12-18 16:16:29,207501,-2.738,0.462,8.805
2022-12-18 16:16:30,208001,-11.506,-1.568,18.19
2022-12-18 16:16:30,208501,0.941,-1.156,2.786
2022-12-18 16:16:31,209001,-2.789,7.673,7.476
2022-12-18 16:16:31,209502,-6.1,-2.099,-0.316
2022-12-18 16:16:32,210001,-3.785,14.829,12.305
2022-12-18 16:16:32,210501,0.234,-2.705,3.428
2022-12-18 16:16:33,211001,-0.423,-4.048,22.16
2022-12-18 16:16:33,211501,-3.859,-2.509,5.307
2022-12-18 16:16:34,212001,-2.252,-6.263,18.535
2022-12-18 16:16:34,212502,3.431,-5.101,12.871
2022-12-18 16:16:35,213001,14.927,1.496,28.426
2022-12-18 16:16:35,213501,5.901,0.141,20.154
2022-12-18 16:16:36,214001,-1.347,-14.705,23.987
2022-12-18 16:16:36,214501,-1.75,7.288,-15.622
2022-12-18 16:16:37,215001,6.802,-0.136,8.786
2022-12-18 16:16:37,215502,2.039,2.822,3.157
2022-12-18 16:16:38,216001,0.962,3.253,21.968
2022-12-18 16:16:38,216501,-3.502,-2.951,0.454
2022-12-18 16:16:39,217002,0.653,-3.311,10.076
2022-12-18 16:16:39,217501,3.165,-2.7,8.142
2022-12-18 16:16:40,218001,-17.02,-6.691,-18.612
2022-12-18 16:16:40,218501,-13.242,0.04,44.57
2022-12-18 16:16:41,219001,5.365,13.165,-0.459
2022-12-18 16:16:41,219502,-5.334,6.055,11.875
